init_time,track_id,model,valid_time,lead_time_hours,lat,lon,maximum_sustained_wind_speed_knots
2025-07-05 00:00:00,AL032025,OFCL,2025-07-05 12:00:00,12,30.9,-79.1,35
2025-07-05 00:00:00,AL032025,OFCL,2025-07-06 00:00:00,24,31.7,-79.5,40
2025-07-05 00:00:00,AL032025,OFCL,2025-07-06 12:00:00,36,32.9,-79.8,35
2025-07-05 00:00:00,AL032025,OFCL,2025-07-07 00:00:00,48,34.2,-79.6,30
2025-07-05 00:00:00,AL032025,OFCL,2025-07-07 12:00:00,60,35.5,-78.5,25
2025-07-05 06:00:00,AL032025,FNV3,2025-07-05 06:00:00,0,30.7,-78.7,29
2025-07-05 06:00:00,AL032025,FNV3,2025-07-05 12:00:00,6,31.0,-78.7,39
2025-07-05 06:00:00,AL032025,FNV3,2025-07-05 18:00:00,12,31.5,-78.6,42
2025-07-05 06:00:00,AL032025,FNV3,2025-07-06 00:00:00,18,32.2,-78.7,44
2025-07-05 06:00:00,AL032025,FNV3,2025-07-06 06:00:00,24,32.9,-79.0,42
2025-07-05 06:00:00,AL032025,FNV3,2025-07-06 12:00:00,30,33.7,-79.2,38
2025-07-05 06:00:00,AL032025,FNV3,2025-07-06 18:00:00,36,34.3,-79.4,31
2025-07-05 06:00:00,AL032025,FNV3,2025-07-07 00:00:00,42,35.0,-79.3,27
2025-07-05 06:00:00,AL032025,FNV3,2025-07-07 06:00:00,48,35.7,-78.7,24
2025-07-05 06:00:00,AL032025,FNV3,2025-07-07 12:00:00,54,36.4,-77.9,22
2025-07-05 06:00:00,AL032025,FNV3,2025-07-07 18:00:00,60,37.2,-76.6,24
2025-07-05 06:00:00,AL032025,FNV3,2025-07-08 00:00:00,66,38.2,-75.3,25
2025-07-05 06:00:00,AL032025,FNV3,2025-07-08 06:00:00,72,39.6,-73.3,28
2025-07-05 06:00:00,AL032025,HFSA,2025-07-05 06:00:00,0,30.6,-78.8,30
2025-07-05 06:00:00,AL032025,HFSA,2025-07-05 12:00:00,6,31.6,-78.5,41
2025-07-05 06:00:00,AL032025,HFSA,2025-07-05 18:00:00,12,32.2,-78.7,49
2025-07-05 06:00:00,AL032025,HFSA,2025-07-06 00:00:00,18,32.6,-79.3,42
2025-07-05 06:00:00,AL032025,HFSA,2025-07-06 06:00:00,24,33.3,-80.0,34
2025-07-05 06:00:00,AL032025,HFSA,2025-07-06 12:00:00,30,33.9,-80.6,34
2025-07-05 06:00:00,AL032025,HFSA,2025-07-06 18:00:00,36,34.2,-80.9,26
2025-07-05 06:00:00,AL032025,HFSA,2025-07-07 00:00:00,42,34.5,-80.9,24
2025-07-05 06:00:00,AL032025,HFSA,2025-07-07 06:00:00,48,34.9,-80.7,18
2025-07-05 06:00:00,AL032025,HFSA,2025-07-07 12:00:00,54,35.2,-80.0,23
2025-07-05 06:00:00,AL032025,HFSA,2025-07-07 18:00:00,60,36.0,-78.9,27
2025-07-05 06:00:00,AL032025,HFSA,2025-07-08 00:00:00,66,36.7,-77.5,24
2025-07-05 06:00:00,AL032025,HFSA,2025-07-08 06:00:00,72,37.5,-76.6,25
2025-07-05 06:00:00,AL032025,HFSA,2025-07-08 12:00:00,78,38.6,-75.2,30
2025-07-05 06:00:00,AL032025,HFSA,2025-07-08 18:00:00,84,40.1,-73.9,26
2025-07-05 06:00:00,AL032025,HFSA,2025-07-09 00:00:00,90,40.8,-71.2,31
2025-07-05 06:00:00,AL032025,HFSA,2025-07-09 06:00:00,96,42.0,-67.8,34
2025-07-05 06:00:00,AL032025,HFSA,2025-07-09 12:00:00,102,42.7,-64.1,34
2025-07-05 06:00:00,AL032025,OFCL,2025-07-05 06:00:00,0,30.7,-78.7,30
2025-07-05 06:00:00,AL032025,OFCL,2025-07-05 09:00:00,3,30.8,-78.6,30
2025-07-05 06:00:00,AL032025,OFCL,2025-07-05 18:00:00,12,31.5,-78.8,35
2025-07-05 06:00:00,AL032025,OFCL,2025-07-06 06:00:00,24,32.6,-79.2,40
2025-07-05 06:00:00,AL032025,OFCL,2025-07-06 18:00:00,36,33.7,-79.4,35
2025-07-05 06:00:00,AL032025,OFCL,2025-07-07 06:00:00,48,34.8,-78.8,30
2025-07-05 06:00:00,AL032025,OFCL,2025-07-07 18:00:00,60,36.3,-77.1,25
2025-07-05 12:00:00,AL032025,FNV3,2025-07-05 12:00:00,0,30.8,-79.0,35
2025-07-05 12:00:00,AL032025,FNV3,2025-07-05 18:00:00,6,31.6,-78.4,43
2025-07-05 12:00:00,AL032025,FNV3,2025-07-06 00:00:00,12,32.4,-78.6,45
2025-07-05 12:00:00,AL032025,FNV3,2025-07-06 06:00:00,18,33.2,-79.1,43
2025-07-05 12:00:00,AL032025,FNV3,2025-07-06 12:00:00,24,33.9,-79.4,36
2025-07-05 12:00:00,AL032025,FNV3,2025-07-06 18:00:00,30,34.5,-79.7,30
2025-07-05 12:00:00,AL032025,FNV3,2025-07-07 00:00:00,36,35.1,-79.6,26
2025-07-05 12:00:00,AL032025,FNV3,2025-07-07 06:00:00,42,35.8,-79.1,22
2025-07-05 12:00:00,AL032025,FNV3,2025-07-07 12:00:00,48,36.5,-78.2,21
2025-07-05 12:00:00,AL032025,FNV3,2025-07-07 18:00:00,54,37.3,-77.0,22
2025-07-05 12:00:00,AL032025,FNV3,2025-07-08 00:00:00,60,38.1,-75.6,24
2025-07-05 12:00:00,AL032025,HFSA,2025-07-05 12:00:00,0,30.8,-79.0,36
2025-07-05 12:00:00,AL032025,HFSA,2025-07-05 18:00:00,6,31.8,-78.5,51
2025-07-05 12:00:00,AL032025,HFSA,2025-07-06 00:00:00,12,32.9,-79.0,50
2025-07-05 12:00:00,AL032025,HFSA,2025-07-06 06:00:00,18,33.3,-79.8,39
2025-07-05 12:00:00,AL032025,HFSA,2025-07-06 12:00:00,24,33.8,-79.9,34
2025-07-05 12:00:00,AL032025,HFSA,2025-07-06 18:00:00,30,34.2,-80.0,29
2025-07-05 12:00:00,AL032025,HFSA,2025-07-07 00:00:00,36,34.5,-79.8,25
2025-07-05 12:00:00,AL032025,HFSA,2025-07-07 06:00:00,42,34.9,-79.3,22
2025-07-05 12:00:00,AL032025,HFSA,2025-07-07 12:00:00,48,35.4,-78.3,26
2025-07-05 12:00:00,AL032025,HFSA,2025-07-07 18:00:00,54,36.1,-76.7,31
2025-07-05 12:00:00,AL032025,HFSA,2025-07-08 00:00:00,60,37.5,-75.8,27
2025-07-05 12:00:00,AL032025,HFSA,2025-07-08 06:00:00,66,38.8,-74.2,35
2025-07-05 12:00:00,AL032025,HFSA,2025-07-08 12:00:00,72,40.5,-71.3,39
2025-07-05 12:00:00,AL032025,HFSA,2025-07-08 18:00:00,78,42.0,-69.6,39
2025-07-05 12:00:00,AL032025,HFSA,2025-07-09 00:00:00,84,43.1,-66.4,33
2025-07-05 12:00:00,AL032025,HFSA,2025-07-09 06:00:00,90,44.0,-62.9,31
2025-07-05 12:00:00,AL032025,HFSA,2025-07-09 12:00:00,96,44.2,-60.3,28
2025-07-05 12:00:00,AL032025,OFCL,2025-07-05 12:00:00,0,30.8,-79.0,35
2025-07-05 12:00:00,AL032025,OFCL,2025-07-05 15:00:00,3,31.1,-78.7,35
2025-07-05 12:00:00,AL032025,OFCL,2025-07-06 00:00:00,12,31.8,-79.0,45
2025-07-05 12:00:00,AL032025,OFCL,2025-07-06 12:00:00,24,33.1,-79.3,45
2025-07-05 12:00:00,AL032025,OFCL,2025-07-07 00:00:00,36,34.6,-79.2,30
2025-07-05 12:00:00,AL032025,OFCL,2025-07-07 12:00:00,48,35.8,-78.0,30
2025-07-05 18:00:00,AL032025,FNV3,2025-07-05 18:00:00,0,31.6,-78.7,41
2025-07-05 18:00:00,AL032025,FNV3,2025-07-06 00:00:00,6,32.3,-78.7,44
2025-07-05 18:00:00,AL032025,FNV3,2025-07-06 06:00:00,12,33.1,-79.1,43
2025-07-05 18:00:00,AL032025,FNV3,2025-07-06 12:00:00,18,33.9,-79.5,35
2025-07-05 18:00:00,AL032025,FNV3,2025-07-06 18:00:00,24,34.5,-79.7,29
2025-07-05 18:00:00,AL032025,FNV3,2025-07-07 00:00:00,30,35.1,-79.7,25
2025-07-05 18:00:00,AL032025,FNV3,2025-07-07 06:00:00,36,35.9,-79.2,22
2025-07-05 18:00:00,AL032025,FNV3,2025-07-07 12:00:00,42,36.7,-78.3,22
2025-07-05 18:00:00,AL032025,FNV3,2025-07-07 18:00:00,48,37.4,-76.9,22
2025-07-05 18:00:00,AL032025,FNV3,2025-07-08 00:00:00,54,38.5,-75.6,24
2025-07-05 18:00:00,AL032025,HFSA,2025-07-05 18:00:00,0,32.0,-78.6,42
2025-07-05 18:00:00,AL032025,HFSA,2025-07-06 00:00:00,6,32.4,-79.2,38
2025-07-05 18:00:00,AL032025,HFSA,2025-07-06 06:00:00,12,32.9,-79.9,39
2025-07-05 18:00:00,AL032025,HFSA,2025-07-06 12:00:00,18,33.5,-79.9,39
2025-07-05 18:00:00,AL032025,HFSA,2025-07-06 18:00:00,24,34.3,-80.3,32
2025-07-05 18:00:00,AL032025,HFSA,2025-07-07 00:00:00,30,34.6,-80.4,31
2025-07-05 18:00:00,AL032025,HFSA,2025-07-07 06:00:00,36,34.7,-80.2,22
2025-07-05 18:00:00,AL032025,HFSA,2025-07-07 12:00:00,42,35.0,-79.1,39
2025-07-05 18:00:00,AL032025,HFSA,2025-07-07 18:00:00,48,35.8,-77.6,36
2025-07-05 18:00:00,AL032025,HFSA,2025-07-08 00:00:00,54,36.6,-76.8,35
2025-07-05 18:00:00,AL032025,HFSA,2025-07-08 06:00:00,60,37.9,-75.5,39
2025-07-05 18:00:00,AL032025,HFSA,2025-07-08 12:00:00,66,39.5,-73.6,36
2025-07-05 18:00:00,AL032025,HFSA,2025-07-08 18:00:00,72,40.8,-71.1,37
2025-07-05 18:00:00,AL032025,HFSA,2025-07-09 00:00:00,78,42.2,-69.0,31
2025-07-05 18:00:00,AL032025,HFSA,2025-07-09 06:00:00,84,42.8,-64.7,42
2025-07-05 18:00:00,AL032025,HFSA,2025-07-09 12:00:00,90,43.4,-61.0,36
2025-07-05 18:00:00,AL032025,HFSA,2025-07-09 18:00:00,96,43.6,-57.2,34
2025-07-05 18:00:00,AL032025,HFSA,2025-07-10 00:00:00,102,43.3,-53.5,35
2025-07-05 18:00:00,AL032025,HFSA,2025-07-10 06:00:00,108,43.3,-48.8,34
2025-07-05 18:00:00,AL032025,HFSA,2025-07-10 12:00:00,114,43.2,-44.6,32
2025-07-05 18:00:00,AL032025,HFSA,2025-07-10 18:00:00,120,44.2,-39.2,27
2025-07-05 18:00:00,AL032025,HFSA,2025-07-11 00:00:00,126,44.5,-34.8,23
2025-07-05 18:00:00,AL032025,OFCL,2025-07-05 18:00:00,0,31.6,-78.7,40
2025-07-05 18:00:00,AL032025,OFCL,2025-07-05 21:00:00,3,31.9,-78.7,40
2025-07-05 18:00:00,AL032025,OFCL,2025-07-06 06:00:00,12,33.0,-79.3,45
2025-07-05 18:00:00,AL032025,OFCL,2025-07-06 18:00:00,24,34.1,-79.6,30
2025-07-05 18:00:00,AL032025,OFCL,2025-07-07 06:00:00,36,35.3,-79.0,25
2025-07-06 00:00:00,AL032025,FNV3,2025-07-06 00:00:00,0,32.3,-78.7,41
2025-07-06 00:00:00,AL032025,FNV3,2025-07-06 06:00:00,6,33.2,-78.9,47
2025-07-06 00:00:00,AL032025,FNV3,2025-07-06 12:00:00,12,34.0,-79.1,39
2025-07-06 00:00:00,AL032025,FNV3,2025-07-06 18:00:00,18,34.8,-79.4,32
2025-07-06 00:00:00,AL032025,FNV3,2025-07-07 00:00:00,24,35.5,-79.4,26
2025-07-06 00:00:00,AL032025,FNV3,2025-07-07 06:00:00,30,36.3,-78.8,23
2025-07-06 00:00:00,AL032025,FNV3,2025-07-07 12:00:00,36,37.3,-77.8,23
2025-07-06 00:00:00,AL032025,FNV3,2025-07-07 18:00:00,42,38.2,-76.3,25
2025-07-06 00:00:00,AL032025,FNV3,2025-07-08 00:00:00,48,39.4,-74.6,26
2025-07-06 00:00:00,AL032025,FNV3,2025-07-08 06:00:00,54,40.7,-72.1,27
2025-07-06 00:00:00,AL032025,FNV3,2025-07-08 12:00:00,60,41.7,-69.3,31
2025-07-06 00:00:00,AL032025,FNV3,2025-07-08 18:00:00,66,42.6,-65.9,32
2025-07-06 00:00:00,AL032025,HFSA,2025-07-06 00:00:00,0,32.4,-78.7,40
2025-07-06 00:00:00,AL032025,HFSA,2025-07-06 06:00:00,6,33.4,-79.1,46
2025-07-06 00:00:00,AL032025,HFSA,2025-07-06 12:00:00,12,34.3,-79.4,40
2025-07-06 00:00:00,AL032025,HFSA,2025-07-06 18:00:00,18,34.7,-79.9,34
2025-07-06 00:00:00,AL032025,HFSA,2025-07-07 00:00:00,24,35.3,-79.8,25
2025-07-06 00:00:00,AL032025,HFSA,2025-07-07 06:00:00,30,35.7,-79.2,28
2025-07-06 00:00:00,AL032025,HFSA,2025-07-07 12:00:00,36,36.3,-78.1,25
2025-07-06 00:00:00,AL032025,HFSA,2025-07-07 18:00:00,42,37.4,-76.6,28
2025-07-06 00:00:00,AL032025,HFSA,2025-07-08 00:00:00,48,38.4,-75.1,29
2025-07-06 00:00:00,AL032025,HFSA,2025-07-08 06:00:00,54,39.8,-73.2,32
2025-07-06 00:00:00,AL032025,HFSA,2025-07-08 12:00:00,60,41.1,-70.3,38
2025-07-06 00:00:00,AL032025,HFSA,2025-07-08 18:00:00,66,42.1,-67.0,41
2025-07-06 00:00:00,AL032025,HFSA,2025-07-09 00:00:00,72,43.1,-62.8,40
2025-07-06 00:00:00,AL032025,HFSA,2025-07-09 06:00:00,78,43.8,-58.0,35
2025-07-06 00:00:00,AL032025,HFSA,2025-07-09 12:00:00,84,44.3,-53.2,34
2025-07-06 00:00:00,AL032025,HFSA,2025-07-09 18:00:00,90,44.7,-48.8,34
2025-07-06 00:00:00,AL032025,HFSA,2025-07-10 00:00:00,96,45.3,-46.9,27
2025-07-06 00:00:00,AL032025,OFCL,2025-07-06 00:00:00,0,32.3,-78.7,40
2025-07-06 00:00:00,AL032025,OFCL,2025-07-06 03:00:00,3,32.7,-78.8,45
2025-07-06 00:00:00,AL032025,OFCL,2025-07-06 12:00:00,12,33.6,-79.3,35
2025-07-06 00:00:00,AL032025,OFCL,2025-07-07 00:00:00,24,34.8,-79.3,25
2025-07-06 00:00:00,AL032025,OFCL,2025-07-07 12:00:00,36,36.0,-78.0,20
2025-07-06 06:00:00,AL032025,FNV3,2025-07-06 06:00:00,0,33.3,-78.9,51
2025-07-06 06:00:00,AL032025,FNV3,2025-07-06 12:00:00,6,34.0,-79.2,41
2025-07-06 06:00:00,AL032025,FNV3,2025-07-06 18:00:00,12,34.7,-79.3,33
2025-07-06 06:00:00,AL032025,FNV3,2025-07-07 00:00:00,18,35.5,-79.2,28
2025-07-06 06:00:00,AL032025,FNV3,2025-07-07 06:00:00,24,36.4,-78.6,25
2025-07-06 06:00:00,AL032025,FNV3,2025-07-07 12:00:00,30,37.2,-77.6,25
2025-07-06 06:00:00,AL032025,FNV3,2025-07-07 18:00:00,36,38.2,-76.2,27
2025-07-06 06:00:00,AL032025,FNV3,2025-07-08 00:00:00,42,39.4,-74.4,28
2025-07-06 06:00:00,AL032025,FNV3,2025-07-08 06:00:00,48,40.6,-72.1,29
2025-07-06 06:00:00,AL032025,FNV3,2025-07-08 12:00:00,54,41.8,-69.3,30
2025-07-06 06:00:00,AL032025,FNV3,2025-07-08 18:00:00,60,42.7,-65.7,31
2025-07-06 06:00:00,AL032025,FNV3,2025-07-09 00:00:00,66,43.4,-61.5,32
2025-07-06 06:00:00,AL032025,FNV3,2025-07-09 06:00:00,72,44.0,-57.6,33
2025-07-06 06:00:00,AL032025,FNV3,2025-07-09 12:00:00,78,44.5,-53.1,34
2025-07-06 06:00:00,AL032025,HFSA,2025-07-06 06:00:00,0,33.3,-78.9,55
2025-07-06 06:00:00,AL032025,HFSA,2025-07-06 12:00:00,6,34.3,-79.1,36
2025-07-06 06:00:00,AL032025,HFSA,2025-07-06 18:00:00,12,34.9,-79.4,39
2025-07-06 06:00:00,AL032025,HFSA,2025-07-07 00:00:00,18,35.7,-79.2,23
2025-07-06 06:00:00,AL032025,HFSA,2025-07-07 06:00:00,24,36.4,-78.6,27
2025-07-06 06:00:00,AL032025,HFSA,2025-07-07 12:00:00,30,37.3,-77.6,30
2025-07-06 06:00:00,AL032025,HFSA,2025-07-07 18:00:00,36,38.2,-76.2,28
2025-07-06 06:00:00,AL032025,HFSA,2025-07-08 00:00:00,42,39.1,-74.7,29
2025-07-06 06:00:00,AL032025,HFSA,2025-07-08 06:00:00,48,40.2,-72.7,29
2025-07-06 06:00:00,AL032025,HFSA,2025-07-08 12:00:00,54,41.2,-69.5,39
2025-07-06 06:00:00,AL032025,HFSA,2025-07-08 18:00:00,60,42.1,-66.7,32
2025-07-06 06:00:00,AL032025,HFSA,2025-07-09 00:00:00,66,42.9,-62.0,36
2025-07-06 06:00:00,AL032025,HFSA,2025-07-09 06:00:00,72,43.5,-58.5,36
2025-07-06 06:00:00,AL032025,HFSA,2025-07-09 12:00:00,78,43.9,-54.3,39
2025-07-06 06:00:00,AL032025,HFSA,2025-07-09 18:00:00,84,44.2,-50.1,34
2025-07-06 06:00:00,AL032025,HFSA,2025-07-10 00:00:00,90,44.3,-46.2,34
2025-07-06 06:00:00,AL032025,HFSA,2025-07-10 06:00:00,96,45.3,-41.9,36
2025-07-06 06:00:00,AL032025,HFSA,2025-07-10 12:00:00,102,45.6,-38.1,35
2025-07-06 06:00:00,AL032025,HFSA,2025-07-10 18:00:00,108,46.8,-34.0,30
2025-07-06 06:00:00,AL032025,HFSA,2025-07-11 00:00:00,114,48.3,-30.2,27
2025-07-06 06:00:00,AL032025,HFSA,2025-07-11 06:00:00,120,49.9,-27.0,27
2025-07-06 06:00:00,AL032025,HFSA,2025-07-11 12:00:00,126,49.3,-24.9,33
2025-07-06 06:00:00,AL032025,OFCL,2025-07-06 06:00:00,0,33.3,-78.9,50
2025-07-06 06:00:00,AL032025,OFCL,2025-07-06 09:00:00,3,33.6,-79.1,45
2025-07-06 06:00:00,AL032025,OFCL,2025-07-06 18:00:00,12,34.9,-79.3,30
2025-07-06 06:00:00,AL032025,OFCL,2025-07-07 06:00:00,24,36.3,-78.6,25
2025-07-06 06:00:00,AL032025,OFCL,2025-07-07 18:00:00,36,37.7,-76.7,20
2025-07-06 12:00:00,AL032025,FNV3,2025-07-06 12:00:00,0,34.0,-79.2,35
2025-07-06 12:00:00,AL032025,FNV3,2025-07-06 18:00:00,6,34.7,-79.2,33
2025-07-06 12:00:00,AL032025,FNV3,2025-07-07 00:00:00,12,35.5,-79.1,28
2025-07-06 12:00:00,AL032025,FNV3,2025-07-07 06:00:00,18,36.4,-78.5,25
2025-07-06 12:00:00,AL032025,FNV3,2025-07-07 12:00:00,24,37.2,-77.6,24
2025-07-06 12:00:00,AL032025,FNV3,2025-07-07 18:00:00,30,38.2,-76.1,27
2025-07-06 12:00:00,AL032025,FNV3,2025-07-08 00:00:00,36,39.2,-74.3,27
2025-07-06 12:00:00,AL032025,FNV3,2025-07-08 06:00:00,42,40.5,-72.1,28
2025-07-06 12:00:00,AL032025,FNV3,2025-07-08 12:00:00,48,41.5,-69.2,30
2025-07-06 12:00:00,AL032025,FNV3,2025-07-08 18:00:00,54,42.4,-65.7,31
2025-07-06 12:00:00,AL032025,FNV3,2025-07-09 00:00:00,60,43.1,-61.8,32
2025-07-06 12:00:00,AL032025,FNV3,2025-07-09 06:00:00,66,43.5,-57.8,33
2025-07-06 12:00:00,AL032025,FNV3,2025-07-09 12:00:00,72,43.8,-53.4,35
2025-07-06 12:00:00,AL032025,FNV3,2025-07-09 18:00:00,78,43.9,-49.8,34
2025-07-06 12:00:00,AL032025,HFSA,2025-07-06 12:00:00,0,34.0,-79.2,38
2025-07-06 12:00:00,AL032025,HFSA,2025-07-06 18:00:00,6,34.9,-79.4,35
2025-07-06 12:00:00,AL032025,HFSA,2025-07-07 00:00:00,12,35.8,-79.3,25
2025-07-06 12:00:00,AL032025,HFSA,2025-07-07 06:00:00,18,36.5,-78.5,23
2025-07-06 12:00:00,AL032025,HFSA,2025-07-07 12:00:00,24,37.3,-77.4,26
2025-07-06 12:00:00,AL032025,HFSA,2025-07-07 18:00:00,30,38.3,-76.0,31
2025-07-06 12:00:00,AL032025,HFSA,2025-07-08 00:00:00,36,39.2,-74.2,28
2025-07-06 12:00:00,AL032025,HFSA,2025-07-08 06:00:00,42,40.4,-71.8,32
2025-07-06 12:00:00,AL032025,HFSA,2025-07-08 12:00:00,48,41.8,-68.8,33
2025-07-06 12:00:00,AL032025,HFSA,2025-07-08 18:00:00,54,42.6,-65.4,29
2025-07-06 12:00:00,AL032025,OFCL,2025-07-06 12:00:00,0,34.0,-79.2,35
2025-07-06 12:00:00,AL032025,OFCL,2025-07-06 15:00:00,3,34.4,-79.2,30
2025-07-06 12:00:00,AL032025,OFCL,2025-07-07 00:00:00,12,35.4,-79.1,25
2025-07-06 12:00:00,AL032025,OFCL,2025-07-07 12:00:00,24,37.0,-77.7,25
2025-07-06 18:00:00,AL032025,FNV3,2025-07-06 18:00:00,0,34.5,-79.3,25
2025-07-06 18:00:00,AL032025,FNV3,2025-07-07 00:00:00,6,35.6,-79.0,29
2025-07-06 18:00:00,AL032025,FNV3,2025-07-07 06:00:00,12,36.6,-78.6,25
2025-07-06 18:00:00,AL032025,FNV3,2025-07-07 12:00:00,18,37.4,-77.5,24
2025-07-06 18:00:00,AL032025,FNV3,2025-07-07 18:00:00,24,38.3,-76.2,26
2025-07-06 18:00:00,AL032025,FNV3,2025-07-08 00:00:00,30,39.4,-74.6,26
2025-07-06 18:00:00,AL032025,FNV3,2025-07-08 06:00:00,36,40.6,-72.1,27
2025-07-06 18:00:00,AL032025,FNV3,2025-07-08 12:00:00,42,41.8,-69.3,30
2025-07-06 18:00:00,AL032025,FNV3,2025-07-08 18:00:00,48,42.7,-65.9,29
2025-07-06 18:00:00,AL032025,FNV3,2025-07-09 00:00:00,54,43.3,-62.0,30
2025-07-06 18:00:00,AL032025,FNV3,2025-07-09 06:00:00,60,43.7,-58.1,33
2025-07-06 18:00:00,AL032025,FNV3,2025-07-09 12:00:00,66,44.1,-54.2,32
2025-07-06 18:00:00,AL032025,FNV3,2025-07-09 18:00:00,72,44.4,-50.2,33
2025-07-06 18:00:00,AL032025,OFCL,2025-07-06 18:00:00,0,34.5,-79.3,25
2025-07-06 18:00:00,AL032025,OFCL,2025-07-06 21:00:00,3,34.9,-79.0,25
2025-07-06 18:00:00,AL032025,OFCL,2025-07-07 06:00:00,12,36.1,-78.4,20
2025-07-06 18:00:00,AL032025,OFCL,2025-07-07 18:00:00,24,37.9,-76.2,25
2025-07-07 00:00:00,AL032025,FNV3,2025-07-07 00:00:00,0,35.6,-79.0,25
2025-07-07 00:00:00,AL032025,FNV3,2025-07-07 06:00:00,6,36.5,-78.5,26
2025-07-07 00:00:00,AL032025,FNV3,2025-07-07 12:00:00,12,37.2,-77.4,26
2025-07-07 00:00:00,AL032025,FNV3,2025-07-07 18:00:00,18,38.2,-76.0,28
2025-07-07 00:00:00,AL032025,FNV3,2025-07-08 00:00:00,24,39.2,-74.2,28
2025-07-07 00:00:00,AL032025,FNV3,2025-07-08 06:00:00,30,40.5,-72.0,28
2025-07-07 00:00:00,AL032025,FNV3,2025-07-08 12:00:00,36,41.6,-69.1,30
2025-07-07 00:00:00,AL032025,FNV3,2025-07-08 18:00:00,42,42.4,-65.6,31
2025-07-07 00:00:00,AL032025,FNV3,2025-07-09 00:00:00,48,43.0,-61.7,32
2025-07-07 00:00:00,AL032025,FNV3,2025-07-09 06:00:00,54,43.5,-58.0,33
2025-07-07 00:00:00,AL032025,FNV3,2025-07-09 12:00:00,60,43.6,-54.2,34
2025-07-07 00:00:00,AL032025,FNV3,2025-07-09 18:00:00,66,43.9,-50.7,33
2025-07-07 00:00:00,AL032025,FNV3,2025-07-10 00:00:00,72,44.1,-47.2,34
2025-07-07 00:00:00,AL032025,OFCL,2025-07-07 00:00:00,0,35.6,-79.0,25
2025-07-07 00:00:00,AL032025,OFCL,2025-07-07 03:00:00,3,35.9,-78.7,25
2025-07-07 00:00:00,AL032025,OFCL,2025-07-07 12:00:00,12,37.2,-77.3,25
2025-07-07 00:00:00,AL032025,OFCL,2025-07-08 00:00:00,24,39.2,-74.4,25
2025-07-07 06:00:00,AL032025,FNV3,2025-07-07 06:00:00,0,36.3,-78.6,25
2025-07-07 06:00:00,AL032025,FNV3,2025-07-07 12:00:00,6,37.2,-77.4,24
2025-07-07 06:00:00,AL032025,FNV3,2025-07-07 18:00:00,12,38.1,-75.9,27
2025-07-07 06:00:00,AL032025,FNV3,2025-07-08 00:00:00,18,39.2,-74.3,26
2025-07-07 06:00:00,AL032025,FNV3,2025-07-08 06:00:00,24,40.4,-72.1,26
2025-07-07 06:00:00,AL032025,FNV3,2025-07-08 12:00:00,30,41.4,-69.3,28
2025-07-07 06:00:00,AL032025,FNV3,2025-07-08 18:00:00,36,42.3,-65.9,29
2025-07-07 06:00:00,AL032025,FNV3,2025-07-09 00:00:00,42,43.0,-61.9,30
2025-07-07 06:00:00,AL032025,FNV3,2025-07-09 06:00:00,48,43.5,-58.3,32
2025-07-07 06:00:00,AL032025,FNV3,2025-07-09 12:00:00,54,43.6,-54.7,34
2025-07-07 06:00:00,AL032025,OFCL,2025-07-07 06:00:00,0,36.3,-78.6,25
2025-07-07 06:00:00,AL032025,OFCL,2025-07-07 09:00:00,3,36.8,-78.1,25
2025-07-07 06:00:00,AL032025,OFCL,2025-07-07 18:00:00,12,38.1,-76.4,25
2025-08-04 00:00:00,AL042025,FNV3,2025-08-04 00:00:00,0,34.0,-69.9,35
2025-08-04 00:00:00,AL042025,FNV3,2025-08-04 06:00:00,6,34.4,-68.6,43
2025-08-04 00:00:00,AL042025,FNV3,2025-08-04 12:00:00,12,35.1,-67.3,47
2025-08-04 00:00:00,AL042025,FNV3,2025-08-04 18:00:00,18,35.9,-66.2,47
2025-08-04 00:00:00,AL042025,FNV3,2025-08-05 00:00:00,24,36.7,-64.6,46
2025-08-04 00:00:00,AL042025,FNV3,2025-08-05 06:00:00,30,37.4,-63.3,42
2025-08-04 00:00:00,AL042025,FNV3,2025-08-05 12:00:00,36,38.0,-61.7,42
2025-08-04 00:00:00,AL042025,FNV3,2025-08-05 18:00:00,42,38.6,-60.2,42
2025-08-04 00:00:00,AL042025,FNV3,2025-08-06 00:00:00,48,39.0,-58.7,42
2025-08-04 00:00:00,AL042025,FNV3,2025-08-06 06:00:00,54,39.4,-57.3,41
2025-08-04 00:00:00,AL042025,FNV3,2025-08-06 12:00:00,60,39.8,-55.5,43
2025-08-04 00:00:00,AL042025,FNV3,2025-08-06 18:00:00,66,40.3,-54.0,42
2025-08-04 00:00:00,AL042025,FNV3,2025-08-07 00:00:00,72,40.7,-52.1,42
2025-08-04 00:00:00,AL042025,FNV3,2025-08-07 06:00:00,78,41.2,-50.2,43
2025-08-04 00:00:00,AL042025,FNV3,2025-08-07 12:00:00,84,41.9,-47.8,44
2025-08-04 00:00:00,AL042025,FNV3,2025-08-07 18:00:00,90,43.0,-45.4,45
2025-08-04 00:00:00,AL042025,FNV3,2025-08-08 00:00:00,96,44.2,-43.0,46
2025-08-04 00:00:00,AL042025,FNV3,2025-08-08 06:00:00,102,45.3,-41.5,46
2025-08-04 00:00:00,AL042025,HFSA,2025-08-04 00:00:00,0,34.0,-69.9,35
2025-08-04 00:00:00,AL042025,HFSA,2025-08-04 06:00:00,6,34.5,-68.9,49
